Iteration	GP_regression.rbf.variance	GP_regression.rbf.lengthscale[[0]]	GP_regression.rbf.lengthscale[[1]]	GP_regression.rbf.lengthscale[[2]]	GP_regression.rbf.lengthscale[[3]]	GP_regression.rbf.lengthscale[[4]]	GP_regression.rbf.lengthscale[[5]]	GP_regression.rbf.lengthscale[[6]]	GP_regression.Gaussian_noise.variance
1.0	0.9154410294221367	0.9081156225925949	0.10462334183740446	1.0010516821952533	0.04200087370076152	0.1343357050816691	0.13433530375292488	0.1343355474986555	0.0003522370056105091
2.0	0.9154410294221367	0.9081156225925949	0.10462334183740446	1.0010516821952533	0.04200087370076152	0.1343357050816691	0.13433530375292488	0.1343355474986555	0.0003522370056105091
3.0	0.8840363009441472	1.1867413981941546	0.11992217520163842	1.2853383746306126	0.11503529736416389	0.13433336982173447	0.13434274889316006	0.1343356382696794	0.0001608123905563511
4.0	0.8543252717708424	2.1525221401401637	0.16780258876391635	1.9166665437108787	0.16751975686158457	0.13433527939320133	0.13434080008930746	0.13432579339853104	8.082837199096701e-05
5.0	0.8465719384658204	2.528193256363824	0.2577235682065322	2.3386142542447677	0.18936621339030638	0.13432432596146185	0.13433090770371003	0.13431155522708302	5.0777455996571386e-05
